"Code","State","Sector","Obs","Employment","Members","Covered","PctMem","PctCov","Year"
81,"Montana","Priv. Construction",111,19259,3676,4161,19.1,21.6,1999
81,"Montana","Priv. Manufacturing",183,28917,5148,5148,17.8,17.8,1999
46,"Nebraska","Private",1859,623074,29499,43086,4.7,6.9,1999
46,"Nebraska","Public",381,125063,36069,48448,28.8,38.7,1999
46,"Nebraska","Priv. Construction",93,30848,3639,3884,11.8,12.6,1999
46,"Nebraska","Priv. Manufacturing",319,107507,11434,17811,10.6,16.6,1999
88,"Nevada","Private",1971,710636,113439,119601,16,16.8,1999
88,"Nevada","Public",326,112636,47399,52647,42.1,46.7,1999
88,"Nevada","Priv. Construction",207,74983,16609,16944,22.1,22.6,1999
88,"Nevada","Priv. Manufacturing",107,39014,3825,4192,9.8,10.7,1999
12,"New Hampshire","Private",1541,485461,26762,29738,5.5,6.1,1999
12,"New Hampshire","Public",265,79869,33257,39257,41.6,49.2,1999
12,"New Hampshire","Priv. Construction",88,29010,4035,4665,13.9,16.1,1999
12,"New Hampshire","Priv. Manufacturing",335,105168,7168,8082,6.8,7.7,1999
22,"New Jersey","Private",4140,3049892,407903,450970,13.4,14.8,1999
22,"New Jersey","Public",779,558894,332713,355964,59.5,63.7,1999
22,"New Jersey","Priv. Construction",212,158390,46012,47644,29,30.1,1999
22,"New Jersey","Priv. Manufacturing",697,507280,80188,88478,15.8,17.4,1999
85,"New Mexico","Private",1527,497162,33004,35369,6.6,7.1,1999
85,"New Mexico","Public",515,162807,32290,42806,19.8,26.3,1999
85,"New Mexico","Priv. Construction",132,46967,5602,5908,11.9,12.6,1999
85,"New Mexico","Priv. Manufacturing",121,38577,3172,3172,8.2,8.2,1999
21,"New York","Private",7605,6102086,922508,981913,15.1,16.1,1999
21,"New York","Public",1765,1388359,974399,1004475,70.2,72.3,1999
21,"New York","Priv. Construction",344,279027,89069,91494,31.9,32.8,1999
21,"New York","Priv. Manufacturing",1190,947375,172582,181906,18.2,19.2,1999
56,"North Carolina","Private",3546,2836892,54990,65766,1.9,2.3,1999
56,"North Carolina","Public",671,522253,53875,66154,10.3,12.7,1999
56,"North Carolina","Priv. Construction",239,195846,1895,1895,1,1,1999
56,"North Carolina","Priv. Manufacturing",1027,827273,13616,20870,1.6,2.5,1999
44,"North Dakota","Private",1577,207703,11451,11714,5.5,5.6,1999
44,"North Dakota","Public",471,59949,13340,15298,22.3,25.5,1999
44,"North Dakota","Priv. Construction",98,13248,1121,1121,8.5,8.5,1999
44,"North Dakota","Priv. Manufacturing",171,22510,3408,3546,15.1,15.8,1999
31,"Ohio","Private",5420,4347211,581292,608886,13.4,14,1999
31,"Ohio","Public",842,660839,314928,346611,47.7,52.5,1999
31,"Ohio","Priv. Construction",274,226338,57781,59690,25.5,26.4,1999
31,"Ohio","Priv. Manufacturing",1317,1082480,304452,311739,28.1,28.8,1999
73,"Oklahoma","Private",1820,1118040,58627,62450,5.2,5.6,1999
73,"Oklahoma","Public",479,285367,64938,77513,22.8,27.2,1999
73,"Oklahoma","Priv. Construction",97,61310,2540,2540,4.1,4.1,1999
73,"Oklahoma","Priv. Manufacturing",339,207187,27036,27648,13,13.3,1999
92,"Oregon","Private",1660,1215491,114483,121801,9.4,10,1999
92,"Oregon","Public",290,204021,101925,112378,50,55.1,1999
92,"Oregon","Priv. Construction",93,69000,10612,11482,15.4,16.6,1999
92,"Oregon","Priv. Manufacturing",348,256471,31246,32842,12.2,12.8,1999
23,"Pennsylvania","Private",5864,4493181,534045,569588,11.9,12.7,1999
23,"Pennsylvania","Public",852,659178,361816,390065,54.9,59.2,1999
23,"Pennsylvania","Priv. Construction",274,215514,61219,64738,28.4,30,1999
23,"Pennsylvania","Priv. Manufacturing",1207,934544,198220,206038,21.2,22,1999
15,"Rhode Island","Private",1498,372569,37676,40436,10.1,10.9,1999
15,"Rhode Island","Public",245,60760,39134,41053,64.4,67.6,1999
15,"Rhode Island","Priv. Construction",60,15200,3405,3405,22.4,22.4,1999
15,"Rhode Island","Priv. Manufacturing",337,81660,10890,11704,13.3,14.3,1999
57,"South Carolina","Private",1408,1398549,39570,41309,2.8,3,1999
57,"South Carolina","Public",322,317624,21292,23617,6.7,7.4,1999
57,"South Carolina","Priv. Construction",95,96803,956,956,1,1,1999
57,"South Carolina","Priv. Manufacturing",391,389989,28380,29255,7.3,7.5,1999
45,"South Dakota","Private",1764,270989,8367,9809,3.1,3.6,1999
45,"South Dakota","Public",401,60605,11532,16106,19,26.6,1999
45,"South Dakota","Priv. Construction",100,15994,933,1076,5.8,6.7,1999
45,"South Dakota","Priv. Manufacturing",282,44010,3258,3543,7.4,8.1,1999
62,"Tennessee","Private",1806,2016658,108834,125193,5.4,6.2,1999
62,"Tennessee","Public",354,394659,72339,87624,18.3,22.2,1999
62,"Tennessee","Priv. Construction",110,122438,10235,10235,8.4,8.4,1999
62,"Tennessee","Priv. Manufacturing",449,488180,47717,54292,9.8,11.1,1999
74,"Texas","Private",6685,7410991,282202,320679,3.8,4.3,1999
74,"Texas","Public",1230,1314011,237635,290248,18.1,22.1,1999
74,"Texas","Priv. Construction",487,547758,26940,32337,4.9,5.9,1999
74,"Texas","Priv. Manufacturing",1067,1170930,93888,101881,8,8.7,1999
87,"Utah","Private",2017,778320,25111,30424,3.2,3.9,1999
87,"Utah","Public",425,157074,34958,39646,22.3,25.2,1999
87,"Utah","Priv. Construction",149,59054,4150,4946,7,8.4,1999
87,"Utah","Priv. Manufacturing",322,125950,4617,6101,3.7,4.8,1999
13,"Vermont","Private",1404,237267,10362,11496,4.4,4.8,1999
13,"Vermont","Public",214,35272,16002,17981,45.4,51,1999
13,"Vermont","Priv. Construction",82,14284,357,357,2.5,2.5,1999
13,"Vermont","Priv. Manufacturing",278,47368,2610,2891,5.5,6.1,1999
54,"Virginia","Private",2093,2518850,126956,148279,5,5.9,1999
54,"Virginia","Public",501,587910,76757,100911,13.1,17.2,1999
54,"Virginia","Priv. Construction",146,173975,10562,10562,6.1,6.1,1999
54,"Virginia","Priv. Manufacturing",344,407677,42690,47129,10.5,11.6,1999
91,"Washington","Private",1773,2130576,314659,355281,14.8,16.7,1999
91,"Washington","Public",383,454088,220151,254265,48.5,56,1999
91,"Washington","Priv. Construction",128,157362,43314,43314,27.5,27.5,1999
91,"Washington","Priv. Manufacturing",322,378186,94493,104395,25,27.6,1999
55,"West Virginia","Private",1547,580564,71996,72775,12.4,12.5,1999
55,"West Virginia","Public",340,121542,34539,40572,28.4,33.4,1999
55,"West Virginia","Priv. Construction",98,37175,11853,11853,31.9,31.9,1999
55,"West Virginia","Priv. Manufacturing",234,87660,25329,25742,28.9,29.4,1999
35,"Wisconsin","Private",2093,2133236,237455,250295,11.1,11.7,1999
35,"Wisconsin","Public",369,371430,214994,226129,57.9,60.9,1999
35,"Wisconsin","Priv. Construction",122,125042,40210,41284,32.2,33,1999
35,"Wisconsin","Priv. Manufacturing",608,617626,116384,120310,18.8,19.5,1999
83,"Wyoming","Private",1567,162102,10280,11689,6.3,7.2,1999
83,"Wyoming","Public",497,49886,8933,11235,17.9,22.5,1999
83,"Wyoming","Priv. Construction",152,16083,1242,1242,7.7,7.7,1999
83,"Wyoming","Priv. Manufacturing",101,10173,1138,1285,11.2,12.6,1999
63,"Alabama","Private",1890,1576418,91518,98643,5.8,6.3,2000
63,"Alabama","Public",364,301512,89320,98922,29.6,32.8,2000
63,"Alabama","Priv. Construction",118,98430,5123,5123,5.2,5.2,2000
63,"Alabama","Priv. Manufacturing",442,371759,53443,55151,14.4,14.8,2000
94,"Alaska","Private",1338,181999,23322,26742,12.8,14.7,2000
94,"Alaska","Public",591,77400,33526,37531,43.3,48.5,2000
94,"Alaska","Priv. Construction",112,15228,3154,3732,20.7,24.5,2000
94,"Alaska","Priv. Manufacturing",73,9145,1082,1082,11.8,11.8,2000
86,"Arizona","Private",2088,1690788,71545,82714,4.2,4.9,2000
86,"Arizona","Public",395,323771,58122,65135,18,20.1,2000
86,"Arizona","Priv. Construction",196,158538,8616,11571,5.4,7.3,2000
86,"Arizona","Priv. Manufacturing",291,236200,12283,12283,5.2,5.2,2000
71,"Arkansas","Private",1696,871574,35135,42599,4,4.9,2000
71,"Arkansas","Public",338,180536,26340,28334,14.6,15.7,2000
71,"Arkansas","Priv. Construction",96,51439,4679,4679,9.1,9.1,2000
71,"Arkansas","Priv. Manufacturing",447,226885,10562,14472,4.7,6.4,2000
93,"California","Private",11148,12141328,1180230,1293052,9.7,10.7,2000
93,"California","Public",1991,2217304,1114900,1252927,50.3,56.5,2000
93,"California","Priv. Construction",670,738760,176288,183577,23.9,24.8,2000
93,"California","Priv. Manufacturing",2067,2207441,163471,181582,7.4,8.2,2000
84,"Colorado","Private",2045,1630994,97934,102896,6,6.3,2000
84,"Colorado","Public",374,292102,75243,90103,25.8,30.8,2000
84,"Colorado","Priv. Construction",170,137164,9271,9271,6.8,6.8,2000
84,"Colorado","Priv. Manufacturing",296,230790,31060,33344,13.5,14.4,2000
16,"Connecticut","Private",1521,1312980,123988,134347,9.4,10.2,2000
16,"Connecticut","Public",235,195275,121809,128111,62.4,65.6,2000
16,"Connecticut","Priv. Construction",66,58180,12930,12930,22.2,22.2,2000
16,"Connecticut","Priv. Manufacturing",334,287106,44194,45952,15.4,16,2000
51,"Delaware","Private",1527,301984,26881,28930,8.9,9.6,2000
51,"Delaware","Public",261,51502,20046,22763,38.9,44.2,2000
51,"Delaware","Priv. Construction",103,20659,2022,2236,9.8,10.8,2000
51,"Delaware","Priv. Manufacturing",275,53653,10615,11089,19.8,20.7,2000
53,"D.C.","Private",1157,175346,16698,18856,9.5,10.8,2000
53,"D.C.","Public",457,68373,19174,21356,28,31.2,2000
53,"D.C.","Priv. Construction",51,7861,1484,1484,18.9,18.9,2000
53,"D.C.","Priv. Manufacturing",44,6558,971,1384,14.8,21.1,2000
59,"Florida","Private",6464,5519493,182695,232794,3.3,4.2,2000
59,"Florida","Public",1031,879244,250922,320805,28.5,36.5,2000
59,"Florida","Priv. Construction",506,431537,20338,22678,4.7,5.3,2000
59,"Florida","Priv. Manufacturing",693,596382,25889,31691,4.3,5.3,2000
58,"Georgia","Private",2304,3104326,142857,159013,4.6,5.1,2000
58,"Georgia","Public",402,528113,85277,107978,16.1,20.4,2000
58,"Georgia","Priv. Construction",158,213171,18731,18731,8.8,8.8,2000
58,"Georgia","Priv. Manufacturing",458,614027,58076,60441,9.5,9.8,2000
95,"Hawaii","Private",1234,386789,55514,58769,14.4,15.2,2000
95,"Hawaii","Public",352,110304,68005,70305,61.7,63.7,2000
95,"Hawaii","Priv. Construction",65,19423,6024,6801,31,35,2000
95,"Hawaii","Priv. Manufacturing",68,20802,2423,2710,11.6,13,2000
82,"Idaho","Private",1861,438636,24246,27015,5.5,6.2,2000
82,"Idaho","Public",438,94604,16416,21031,17.4,22.2,2000
82,"Idaho","Priv. Construction",162,38540,3106,3373,8.1,8.8,2000
82,"Idaho","Priv. Manufacturing",362,83373,7703,8295,9.2,9.9,2000
33,"Illinois","Private",6218,4875892,688023,724496,14.1,14.9,2000
33,"Illinois","Public",958,763390,358322,376093,46.9,49.3,2000
33,"Illinois","Priv. Construction",359,286618,131950,133555,46,46.6,2000
33,"Illinois","Priv. Manufacturing",1246,988138,200720,209182,20.3,21.2,2000
32,"Indiana","Private",1962,2328429,305230,329457,13.1,14.1,2000
32,"Indiana","Public",309,358871,113125,131161,31.5,36.5,2000
32,"Indiana","Priv. Construction",109,130468,42119,43204,32.3,33.1,2000
32,"Indiana","Priv. Manufacturing",620,731835,161897,168136,22.1,23,2000
42,"Iowa","Private",1844,1113629,116907,126708,10.5,11.4,2000
42,"Iowa","Public",370,219571,64888,88394,29.6,40.3,2000
42,"Iowa","Priv. Construction",119,74769,12852,12852,17.2,17.2,2000
42,"Iowa","Priv. Manufacturing",436,263206,63109,66577,24,25.3,2000
47,"Kansas","Private",1794,971664,78127,90547,8,9.3,2000
47,"Kansas","Public",431,228728,30417,43977,13.3,19.2,2000
47,"Kansas","Priv. Construction",125,69585,12557,12557,18,18,2000
47,"Kansas","Priv. Manufacturing",344,185864,35750,43267,19.2,23.3,2000
61,"Kentucky","Private",1734,1444751,145366,161351,10.1,11.2,2000
61,"Kentucky","Public",345,284264,62655,73199,22,25.8,2000
61,"Kentucky","Priv. Construction",120,101423,18122,19865,17.9,19.6,2000
61,"Kentucky","Priv. Manufacturing",342,284039,66380,68184,23.4,24,2000
72,"Louisiana","Private",1524,1403481,76543,88637,5.5,6.3,2000
72,"Louisiana","Public",342,307075,45384,66157,14.8,21.5,2000
72,"Louisiana","Priv. Construction",130,121292,14517,14517,12,12,2000
72,"Louisiana","Priv. Manufacturing",178,162107,25086,27977,15.5,17.3,2000
11,"Maine","Private",1451,469040,37362,42967,8,9.2,2000
11,"Maine","Public",276,87114,40717,49241,46.7,56.5,2000
11,"Maine","Priv. Construction",97,32630,3712,4452,11.4,13.6,2000
11,"Maine","Priv. Manufacturing",264,83867,18975,20451,22.6,24.4,2000
52,"Maryland","Private",1495,1855546,144762,165204,7.8,8.9,2000
52,"Maryland","Public",454,567791,208564,240317,36.7,42.3,2000
52,"Maryland","Priv. Construction",118,145282,13368,15754,9.2,10.8,2000
52,"Maryland","Priv. Manufacturing",173,210391,39635,43365,18.8,20.6,2000
14,"Massachusetts","Private",3370,2459284,194567,218492,7.9,8.9,2000
14,"Massachusetts","Public",540,382080,211714,226381,55.4,59.2,2000
14,"Massachusetts","Priv. Construction",182,135683,29258,29951,21.6,22.1,2000
14,"Massachusetts","Priv. Manufacturing",572,415314,36312,39877,8.7,9.6,2000
34,"Michigan","Private",5078,3916244,616784,646862,15.7,16.5,2000
34,"Michigan","Public",772,596860,321504,338450,53.9,56.7,2000
34,"Michigan","Priv. Construction",286,222960,70906,71816,31.8,32.2,2000
34,"Michigan","Priv. Manufacturing",1400,1079490,311241,319346,28.8,29.6,2000
41,"Minnesota","Private",2196,1982361,244778,257469,12.3,13,2000
41,"Minnesota","Public",373,324290,174232,176792,53.7,54.5,2000
41,"Minnesota","Priv. Construction",138,125753,40854,41971,32.5,33.4,2000
41,"Minnesota","Priv. Manufacturing",460,407841,56662,57505,13.9,14.1,2000
64,"Mississippi","Private",1397,925543,50280,62665,5.4,6.8,2000
64,"Mississippi","Public",309,194559,17433,41611,9,21.4,2000
64,"Mississippi","Priv. Construction",65,41507,4677,4677,11.3,11.3,2000
64,"Mississippi","Priv. Manufacturing",349,235751,29720,34092,12.6,14.5,2000
43,"Missouri","Private",1799,2190134,263935,273606,12.1,12.5,2000
43,"Missouri","Public",311,377048,73997,91699,19.6,24.3,2000
43,"Missouri","Priv. Construction",128,156787,64257,64257,41,41,2000
43,"Missouri","Priv. Manufacturing",311,374145,81577,82887,21.8,22.2,2000
81,"Montana","Private",1615,286765,23568,26489,8.2,9.2,2000
81,"Montana","Public",468,81768,27653,31292,33.8,38.3,2000
81,"Montana","Priv. Construction",114,20583,2268,2588,11,12.6,2000
81,"Montana","Priv. Manufacturing",178,30392,4179,4535,13.8,14.9,2000
46,"Nebraska","Private",1933,644182,29450,42157,4.6,6.5,2000
46,"Nebraska","Public",402,130592,35460,47198,27.2,36.1,2000
46,"Nebraska","Priv. Construction",103,34664,2162,2516,6.2,7.3,2000
46,"Nebraska","Priv. Manufacturing",314,103399,13517,21982,13.1,21.3,2000
88,"Nevada","Private",2138,765858,105410,111538,13.8,14.6,2000
88,"Nevada","Public",332,114900,45516,53736,39.6,46.8,2000
88,"Nevada","Priv. Construction",224,78403,18501,19375,23.6,24.7,2000
88,"Nevada","Priv. Manufacturing",109,38631,2687,2687,7,7,2000
12,"New Hampshire","Private",1584,498915,31184,32694,6.3,6.6,2000
12,"New Hampshire","Public",254,76706,28656,34033,37.4,44.4,2000
12,"New Hampshire","Priv. Construction",96,29778,5648,5648,19,19,2000
12,"New Hampshire","Priv. Manufacturing",373,116176,8204,8487,7.1,7.3,2000
22,"New Jersey","Private",4165,3098443,406876,428296,13.1,13.8,2000
22,"New Jersey","Public",784,569115,355172,372362,62.4,65.4,2000
22,"New Jersey","Priv. Construction",225,163637,51812,51812,31.7,31.7,2000
22,"New Jersey","Priv. Manufacturing",654,490522,90643,93452,18.5,19.1,2000
85,"New Mexico","Private",1511,513005,28059,30326,5.5,5.9,2000
85,"New Mexico","Public",528,179447,28113,39378,15.7,21.9,2000
85,"New Mexico","Priv. Construction",106,36886,2178,2178,5.9,5.9,2000
85,"New Mexico","Priv. Manufacturing",113,38053,1142,1448,3,3.8,2000
21,"New York","Private",7891,6273151,962579,1016357,15.3,16.2,2000
21,"New York","Public",1800,1409875,995459,1020021,70.6,72.3,2000
21,"New York","Priv. Construction",448,359665,112987,114632,31.4,31.9,2000
21,"New York","Priv. Manufacturing",1144,903650,179697,186908,19.9,20.7,2000
56,"North Carolina","Private",3529,2898775,68199,84479,2.4,2.9,2000
56,"North Carolina","Public",622,505026,55865,63935,11.1,12.7,2000
56,"North Carolina","Priv. Construction",285,237156,5351,7972,2.3,3.4,2000
56,"North Carolina","Priv. Manufacturing",951,784424,21140,25652,2.7,3.3,2000
44,"North Dakota","Private",1627,212939,7874,9092,3.7,4.3,2000
44,"North Dakota","Public",469,59460,9741,12026,16.4,20.2,2000
44,"North Dakota","Priv. Construction",92,12141,1304,1550,10.7,12.8,2000
44,"North Dakota","Priv. Manufacturing",171,21968,2729,3001,12.4,13.7,2000
31,"Ohio","Private",5442,4380738,540337,579376,12.3,13.2,2000
31,"Ohio","Public",862,690598,338707,375695,49,54.4,2000
31,"Ohio","Priv. Construction",276,226275,60438,62486,26.7,27.6,2000
31,"Ohio","Priv. Manufacturing",1280,1058662,257760,266451,24.3,25.2,2000
73,"Oklahoma","Private",1832,1117273,48872,52083,4.4,4.7,2000
73,"Oklahoma","Public",452,267056,44941,55955,16.8,21,2000
73,"Oklahoma","Priv. Construction",112,69872,1873,2552,2.7,3.7,2000
73,"Oklahoma","Priv. Manufacturing",338,203874,23669,24867,11.6,12.2,2000
92,"Oregon","Private",1667,1247801,121993,131902,9.8,10.6,2000
92,"Oregon","Public",284,208735,112385,119064,53.8,57,2000
92,"Oregon","Priv. Construction",104,78422,17636,17636,22.5,22.5,2000
92,"Oregon","Priv. Manufacturing",338,250251,28213,30965,11.3,12.4,2000
23,"Pennsylvania","Private",5809,4474881,500782,527890,11.2,11.8,2000
23,"Pennsylvania","Public",850,674288,368845,397813,54.7,59,2000
23,"Pennsylvania","Priv. Construction",283,223429,52215,52986,23.4,23.7,2000
23,"Pennsylvania","Priv. Manufacturing",1215,952513,176176,180705,18.5,19,2000
15,"Rhode Island","Private",1464,376370,37382,39124,9.9,10.4,2000
15,"Rhode Island","Public",240,61641,42250,43425,68.5,70.4,2000
15,"Rhode Island","Priv. Construction",70,18641,4331,4547,23.2,24.4,2000
15,"Rhode Island","Priv. Manufacturing",298,76210,8284,8528,10.9,11.2,2000
57,"South Carolina","Private",1442,1428948,39375,48301,2.8,3.4,2000
57,"South Carolina","Public",312,310611,30973,40472,10,13,2000
57,"South Carolina","Priv. Construction",108,113162,2399,4401,2.1,3.9,2000
57,"South Carolina","Priv. Manufacturing",392,384582,17509,19144,4.6,5,2000
45,"South Dakota","Private",1789,267108,6801,7553,2.5,2.8,2000
45,"South Dakota","Public",463,61843,11410,14622,18.5,23.6,2000
45,"South Dakota","Priv. Construction",106,16134,1066,1066,6.6,6.6,2000
45,"South Dakota","Priv. Manufacturing",283,42740,2213,2406,5.2,5.6,2000
62,"Tennessee","Private",1796,2036247,136543,147872,6.7,7.3,2000
62,"Tennessee","Public",316,350330,74969,90902,21.4,25.9,2000
62,"Tennessee","Priv. Construction",116,134897,18981,18981,14.1,14.1,2000
62,"Tennessee","Priv. Manufacturing",414,463052,54903,59657,11.9,12.9,2000
74,"Texas","Private",6717,7370354,280293,345521,3.8,4.7,2000
74,"Texas","Public",1292,1384449,225062,299618,16.3,21.6,2000
74,"Texas","Priv. Construction",517,560377,22280,27988,4,5,2000
74,"Texas","Priv. Manufacturing",1106,1201132,102666,117964,8.5,9.8,2000
87,"Utah","Private",1920,787490,35371,43669,4.5,5.5,2000
87,"Utah","Public",398,157321,33911,41195,21.6,26.2,2000
87,"Utah","Priv. Construction",157,63942,5587,6022,8.7,9.4,2000
87,"Utah","Priv. Manufacturing",314,128128,7439,8132,5.8,6.3,2000
13,"Vermont","Private",1380,232251,11885,14079,5.1,6.1,2000
13,"Vermont","Public",254,41320,16330,19831,39.5,48,2000
13,"Vermont","Priv. Construction",70,12068,1383,1383,11.5,11.5,2000
13,"Vermont","Priv. Manufacturing",288,49087,4114,4787,8.4,9.8,2000
54,"Virginia","Private",2111,2552975,99970,123180,3.9,4.8,2000
54,"Virginia","Public",546,646320,79107,103773,12.2,16.1,2000
54,"Virginia","Priv. Construction",162,200337,6211,9551,3.1,4.8,2000
54,"Virginia","Priv. Manufacturing",328,395204,41480,42531,10.5,10.8,2000
91,"Washington","Private",1734,2135351,251031,273048,11.8,12.8,2000
91,"Washington","Public",378,457435,219817,243098,48.1,53.1,2000
91,"Washington","Priv. Construction",141,176005,33581,34630,19.1,19.7,2000
91,"Washington","Priv. Manufacturing",266,324332,74612,79534,23,24.5,2000
55,"West Virginia","Private",1572,586826,72493,76409,12.4,13,2000
